Attrition_status,department,satisfaction,filed_complaint,projects,recently_promoted,salary,tenure
Employed,support,8,0,2,0,low,6
Employed,support,8,0,3,0,low,3
Employed,support,9,0,4,0,medium,2
Left,support,5,0,2,0,low,3
Employed,support,10,1,3,0,low,2
Employed,support,10,0,4,0,medium,2
Left,support,5,0,2,0,low,3
Left,support,4,0,2,0,low,3
Left,support,4,0,2,0,low,3
Employed,support,3,1,2,0,low,6
Left,support,5,0,2,0,medium,3
Employed,support,6,0,3,0,medium,3
Left,support,4,0,2,0,low,3
Employed,support,5,0,5,0,low,3
Employed,support,8,0,3,0,medium,4
Left,support,5,0,2,0,low,3
Employed,support,8,0,2,0,low,2
Employed,support,2,1,5,0,medium,4
Left,support,5,0,2,0,low,3
Employed,support,7,0,3,0,high,2
Employed,support,7,0,4,0,low,3
Employed,support,9,1,4,0,medium,3
Employed,support,7,0,3,0,medium,2
Left,support,5,0,2,0,low,3
Left,support,3,0,3,0,low,3
Employed,support,7,0,4,0,low,4
Employed,support,6,0,3,0,high,3
Employed,support,5,0,5,0,medium,5
Employed,support,5,0,3,0,low,4
Left,support,4,0,2,0,low,3
Employed,support,9,0,4,0,low,2
Left,support,5,0,2,0,low,3
Employed,support,10,0,5,0,low,3
Employed,support,8,0,3,0,medium,3
Left,support,5,0,2,0,low,3
Left,support,5,0,2,0,low,3
Employed,support,7,0,3,0,medium,4
Employed,support,8,0,3,0,low,4
Left,support,4,0,2,0,low,3
Left,support,6,0,5,0,low,4
Employed,support,6,0,5,0,high,4
Employed,support,10,0,3,0,low,3
Employed,support,10,0,4,0,low,5
Left,support,4,0,2,0,low,3
Employed,support,9,0,3,0,low,4
Left,support,5,0,2,0,low,3
Employed,support,10,0,5,0,low,2
Employed,support,9,0,3,0,medium,3
Employed,support,7,1,3,0,low,6
Employed,support,9,1,4,0,low,2
Employed,support,7,0,4,0,medium,4
Employed,support,8,1,5,0,high,2
Left,support,5,0,2,0,medium,3
Employed,support,6,0,4,0,medium,2
Employed,support,9,1,4,0,low,2
Left,support,4,0,2,0,low,3
Left,support,2,0,6,0,high,4
Employed,support,6,0,3,0,medium,3
Employed,support,6,1,5,0,high,4
Left,support,5,0,2,0,medium,3
Employed,support,8,0,4,0,low,2
Left,support,4,0,6,0,low,5
Employed,support,10,0,5,0,low,3
Employed,support,6,0,3,0,low,3
Employed,support,7,1,5,0,medium,3
Employed,support,5,0,5,0,high,3
Left,support,4,0,2,0,low,3
Employed,support,7,0,4,0,low,2
Employed,support,9,0,5,0,medium,2
Employed,support,8,0,2,0,low,3
Employed,support,9,0,4,0,medium,3
Left,support,4,0,2,0,low,3
Employed,support,10,0,3,0,low,3
Employed,support,9,0,4,0,medium,2
Employed,support,3,1,3,0,medium,2
Employed,support,8,0,5,0,low,3
Left,support,5,1,2,0,medium,3
Left,support,5,0,2,0,low,3
Employed,support,9,0,3,0,low,2
Employed,support,10,0,4,0,medium,2
Employed,support,9,0,3,0,high,2
Employed,support,6,0,2,0,medium,4
Employed,support,2,0,3,0,low,5
Employed,support,6,0,4,1,medium,3
Left,support,4,0,2,0,low,3
Employed,support,10,0,4,0,medium,2
Employed,support,9,0,3,0,low,2
Employed,support,8,0,4,0,medium,2
Employed,support,10,0,4,0,medium,3
Employed,support,9,1,4,0,low,4
Employed,support,9,0,3,0,medium,2
Employed,support,9,0,3,0,low,3
Employed,support,10,1,3,0,medium,4
Employed,support,10,0,3,0,medium,2
Employed,support,6,0,3,0,high,2
Employed,support,7,0,3,0,medium,3
Left,support,5,0,2,1,medium,3
Employed,support,10,0,3,0,medium,10
Employed,support,7,1,3,0,low,3
Employed,support,7,1,3,0,low,3
Employed,support,7,1,3,0,medium,2
Employed,support,10,0,4,0,low,3
Employed,support,6,0,4,0,medium,3
Employed,support,2,0,3,0,low,5
Employed,support,8,0,3,0,medium,2
Employed,support,7,0,2,0,medium,3
Employed,support,9,1,5,0,low,2
Employed,support,9,0,3,0,high,4
Employed,support,9,0,3,0,medium,3
Employed,support,6,0,5,0,high,3
Employed,support,2,1,5,0,medium,4
Employed,support,10,0,4,0,medium,2
Employed,support,6,0,3,0,medium,3
Employed,support,6,0,4,0,low,5
Employed,support,3,0,3,0,low,3
Left,support,5,0,2,0,low,3
Left,support,5,0,6,0,low,3
Employed,support,6,0,4,0,medium,3
Employed,support,10,0,4,0,high,2
Employed,support,8,0,3,0,medium,3
Employed,support,10,0,3,0,medium,2
Employed,support,6,0,6,0,low,4
Employed,support,6,0,4,0,low,3
Employed,support,8,0,4,0,medium,3
Employed,support,7,0,3,0,medium,5
Left,support,4,0,2,0,low,3
Employed,support,3,0,3,0,low,3
Employed,support,7,1,3,0,medium,2
Employed,support,7,0,4,0,medium,3
Employed,support,9,0,4,0,medium,4
Employed,support,6,0,3,0,low,2
Employed,support,9,0,4,0,low,4
Left,support,5,0,2,0,low,3
Employed,support,7,0,3,0,medium,2
Employed,support,9,0,4,0,low,4
Employed,support,7,0,2,0,low,4
Employed,support,8,0,4,0,medium,3
Employed,support,6,0,3,0,low,3
Employed,support,6,0,4,0,low,4
Employed,support,9,1,3,0,low,3
Employed,support,6,0,5,0,medium,3
Employed,support,5,0,4,1,medium,2
Left,support,6,0,2,0,low,3
Employed,support,5,0,5,0,high,3
Employed,support,7,1,3,0,low,6
Employed,support,8,0,4,0,medium,2
Employed,support,6,0,3,0,low,4
Employed,support,6,0,4,0,low,5
Employed,support,10,0,4,0,medium,4
Employed,support,6,0,3,0,high,2
Employed,support,9,0,3,0,medium,3
Employed,support,7,0,4,0,medium,2
Employed,support,9,0,4,0,medium,3
Employed,support,9,0,3,0,medium,3
Employed,support,9,0,5,0,medium,3
Employed,support,6,1,3,0,low,3
Employed,support,9,0,3,0,high,4
Employed,support,10,0,3,1,low,3
Employed,support,5,0,3,0,medium,3
Employed,support,7,0,5,0,medium,3
Employed,support,6,0,4,0,low,3
Employed,support,5,0,4,0,medium,5
Employed,support,10,0,3,0,low,3
Employed,support,3,0,3,0,medium,4
Employed,support,6,1,2,0,low,2
Employed,support,10,0,4,0,low,4
Employed,support,6,0,4,0,medium,3
Employed,support,7,0,3,0,low,3
Employed,support,6,1,4,0,low,3
Employed,support,6,0,4,0,medium,3
Employed,support,9,1,3,0,medium,3
Employed,support,8,0,4,0,medium,3
Employed,support,9,0,4,0,medium,3
Employed,support,10,0,6,0,low,5
Employed,support,9,0,3,0,medium,4
Employed,support,6,0,3,0,low,3
Employed,support,10,0,4,0,medium,4
Employed,support,8,0,2,0,low,3
Employed,support,5,0,4,0,medium,3
Employed,support,8,0,3,0,medium,3
Employed,support,9,0,3,0,high,2
Employed,support,8,0,5,0,medium,2
Employed,support,10,0,5,0,low,3
Employed,support,8,1,3,0,medium,2
Employed,support,8,1,4,0,high,2
Employed,support,7,0,5,0,medium,2
Employed,support,6,0,5,0,medium,3
Employed,support,9,0,4,0,medium,3
Employed,support,8,0,3,0,medium,3
Employed,support,2,0,4,0,low,5
Employed,support,7,0,5,0,medium,4
Employed,support,8,0,5,0,low,3
Employed,support,10,0,5,0,low,3
Employed,support,3,0,4,0,low,2
Employed,support,8,0,5,0,medium,3
Employed,support,8,0,2,0,medium,5
Employed,support,10,0,2,0,low,3
Employed,support,3,0,4,1,low,5
Employed,support,9,1,3,0,low,2
Employed,support,10,0,4,0,medium,2
Employed,support,6,0,2,0,medium,3
Employed,support,8,0,3,0,medium,3
Employed,support,9,0,4,0,low,3
Left,support,6,0,4,0,medium,5
Employed,support,7,0,2,0,low,3
Employed,support,2,0,5,0,high,4
Employed,support,2,0,5,0,medium,3
Employed,support,8,0,3,0,low,4
Employed,support,10,1,3,0,low,2
Employed,support,6,0,4,0,high,4
Employed,support,8,0,4,0,low,2
Employed,support,6,0,5,0,medium,2
Employed,support,10,0,3,0,low,2
Employed,support,8,0,4,0,low,3
Left,support,9,0,5,0,medium,5
Left,support,10,0,5,0,low,6
Employed,support,8,0,3,0,medium,3
Employed,support,5,0,4,0,low,3
Left,support,10,0,5,0,low,6
Employed,support,10,0,4,0,high,3
Employed,support,6,0,3,0,medium,3
Left,support,4,0,6,0,low,5
Employed,support,7,1,4,0,medium,3
Left,support,6,0,6,0,low,3
Employed,support,6,0,4,0,medium,3
Employed,support,7,0,5,0,medium,4
Employed,support,10,0,5,0,medium,2
Employed,support,3,0,5,0,high,5
Employed,support,5,0,5,0,medium,3
Employed,support,10,1,3,0,low,2
Employed,support,9,0,3,0,medium,3
Employed,support,7,0,4,0,high,2
Employed,support,6,0,3,0,low,3
Employed,support,7,0,3,0,medium,3
Employed,support,8,0,5,0,medium,3
Employed,support,7,0,4,0,high,3
Employed,support,8,0,3,0,low,3
Employed,support,7,0,4,0,high,2
Employed,support,3,1,6,0,low,5
Employed,support,1,0,6,0,low,5
Employed,support,2,0,5,0,medium,6
Employed,support,9,1,3,0,medium,5
Employed,support,6,0,4,0,medium,2
Employed,support,7,1,3,0,low,2
Employed,support,9,0,5,0,medium,4
Employed,support,5,1,4,0,low,5
Employed,support,6,1,3,0,medium,4
Employed,support,9,1,4,0,low,4
Employed,support,2,0,4,0,medium,4
Employed,support,5,0,3,0,low,3
Employed,support,9,0,3,0,medium,3
Employed,support,5,0,6,0,low,5
Left,support,6,0,3,0,low,6
Employed,support,9,0,3,0,medium,3
Employed,support,10,0,5,0,low,3
Employed,support,7,0,5,0,low,3
Employed,support,3,0,3,0,low,2
Employed,support,10,0,3,0,medium,2
Left,support,9,0,5,0,low,6
Employed,support,8,0,5,0,low,2
Employed,support,8,0,4,0,low,3
Employed,support,7,0,4,0,medium,3
Employed,support,7,0,5,0,medium,3
Employed,support,6,0,3,0,medium,2
Employed,support,7,0,3,0,low,3
Employed,support,10,0,4,0,high,3
Employed,support,9,1,2,0,medium,3
Employed,support,7,0,4,0,low,2
Employed,support,6,0,3,0,medium,3
Employed,support,6,0,6,0,medium,3
Employed,support,2,0,6,0,medium,5
Employed,support,9,0,3,0,medium,2
Employed,support,9,0,5,0,medium,3
Employed,support,7,0,3,0,medium,3
Employed,support,8,0,3,0,low,3
Employed,support,9,1,3,0,low,3
Employed,support,6,0,5,0,medium,3
Employed,support,6,1,3,0,medium,3
Employed,support,10,0,5,0,low,3
Employed,support,10,0,3,0,medium,4
Employed,support,9,0,3,0,low,2
Employed,support,8,0,4,0,low,2
Employed,support,7,0,5,0,low,2
Employed,support,8,1,5,0,medium,3
Employed,support,9,0,5,0,low,2
Employed,support,6,0,5,0,low,4
Employed,support,4,0,3,0,medium,6
Employed,support,6,0,4,0,medium,2
Employed,support,6,0,4,0,low,2
Employed,support,9,1,2,0,medium,4
Employed,support,3,1,6,1,medium,5
Employed,support,6,0,5,0,medium,2
Employed,support,10,0,3,0,medium,4
Employed,support,1,0,5,0,medium,3
Employed,support,2,0,5,0,low,5
Employed,support,9,0,3,0,low,4
Employed,support,10,0,4,0,low,3
Employed,support,10,1,3,0,medium,3
Employed,support,10,1,5,0,medium,10
Employed,support,2,1,5,0,medium,4
Employed,support,4,0,4,0,low,3
Employed,support,8,1,3,0,medium,2
Employed,support,9,0,3,0,medium,3
Employed,support,10,0,3,0,high,3
Employed,support,3,0,3,0,medium,6
Employed,support,8,1,3,0,low,3
Employed,support,5,0,5,0,low,4
Employed,support,7,0,3,0,medium,2
Employed,support,9,0,4,0,medium,3
Employed,support,10,0,4,0,high,5
Employed,support,5,0,3,0,high,3
Employed,support,7,1,4,0,low,3
Employed,support,10,0,4,0,medium,3
Employed,support,8,0,5,0,medium,3
Employed,support,10,1,4,0,low,2
Employed,support,8,0,4,0,medium,3
Employed,support,6,0,5,0,medium,3
Employed,support,3,1,5,0,low,6
Employed,support,7,1,3,0,high,10
Employed,support,5,0,3,0,low,2
Employed,support,9,0,5,0,medium,3
Employed,support,8,0,5,0,low,3
Employed,support,7,0,5,0,medium,2
Employed,support,9,0,5,0,medium,3
Employed,support,7,0,3,0,low,2
Employed,support,10,0,4,0,high,3
Employed,support,8,0,4,0,low,2
Employed,support,3,0,4,0,medium,3
Employed,support,8,0,3,0,medium,2
Employed,support,7,0,3,0,low,4
Employed,support,9,1,5,0,medium,2
Employed,support,10,0,3,0,medium,3
Employed,support,10,0,4,0,low,2
Employed,support,7,0,3,0,low,3
Employed,support,8,1,4,0,low,3
Employed,support,10,0,4,0,medium,2
Left,support,6,0,3,0,low,6
Employed,support,9,0,4,0,medium,2
Employed,support,6,0,3,0,low,3
Employed,support,7,1,5,0,medium,2
Employed,support,4,0,2,0,medium,2
Employed,support,9,0,3,0,high,2
Employed,support,10,0,3,0,medium,3
Employed,support,7,1,3,0,medium,3
Employed,support,10,0,3,0,low,3
Employed,support,7,0,5,0,medium,6
Employed,support,8,0,4,0,medium,2
Employed,support,5,0,3,0,low,3
Employed,support,4,0,2,0,medium,3
Employed,support,10,0,5,0,medium,4
Employed,support,10,0,4,0,high,4
Employed,support,9,1,4,0,low,3
Employed,support,4,0,2,0,medium,3
Employed,support,8,0,4,0,low,2
Left,support,3,0,5,0,low,4
Employed,support,5,0,6,0,low,6
Employed,support,6,0,6,0,low,3
Employed,support,8,0,3,0,medium,3
Employed,support,3,1,5,0,low,5
Employed,support,8,0,3,0,medium,4
Employed,support,7,0,5,0,medium,3
Employed,support,5,1,3,0,medium,2
Employed,support,9,1,3,0,low,3
Employed,support,6,0,4,0,low,4
Employed,support,9,0,3,0,medium,3
Employed,support,9,0,3,0,low,2
Employed,support,10,0,5,0,medium,3
Employed,support,9,0,5,0,low,4
Employed,support,9,0,4,0,low,3
Employed,support,3,0,4,0,low,5
Employed,support,9,0,4,0,low,3
Employed,support,7,0,3,0,low,4
Employed,support,10,0,4,0,medium,3
Employed,support,6,0,4,0,medium,2
Employed,support,8,0,3,0,medium,2
Employed,support,2,0,4,0,low,5
Employed,support,10,1,4,0,medium,2
Employed,support,6,0,3,0,medium,3
Employed,support,6,0,3,0,medium,3
Employed,support,9,1,3,0,medium,3
Employed,support,8,0,4,0,medium,3
Employed,support,6,0,4,0,low,2
Employed,support,9,0,3,0,medium,2
Employed,support,7,0,4,0,medium,4
Employed,support,6,0,4,0,low,3
Employed,support,10,0,4,0,low,3
Employed,support,10,0,2,0,low,4
Employed,support,9,1,2,0,medium,3
Employed,support,8,0,3,0,medium,2
Employed,support,9,0,5,0,low,4
Employed,support,10,1,5,0,low,8
Employed,support,3,0,5,0,low,3
Employed,support,7,1,3,0,high,10
Employed,support,6,0,2,0,medium,2
Employed,support,10,0,3,0,low,3
Employed,support,2,0,3,0,low,5
Employed,support,9,1,3,0,medium,6
Employed,support,7,0,3,0,low,4
Employed,support,5,0,4,0,medium,2
Employed,support,10,1,5,0,medium,10
Employed,support,2,0,4,0,low,4
Employed,support,10,0,2,0,medium,4
Employed,support,7,0,4,0,high,2
Employed,support,7,1,4,0,low,3
Employed,support,9,0,5,0,medium,3
Employed,support,8,0,4,0,low,3
Employed,support,4,0,4,0,low,3
Employed,support,9,0,4,0,medium,4
Employed,support,10,0,4,0,medium,3
Employed,support,9,0,5,0,medium,3
Employed,support,6,1,4,0,low,3
Employed,support,6,0,4,0,low,3
Employed,support,7,0,4,0,medium,3
Employed,support,6,0,4,0,medium,2
Employed,support,9,1,5,0,low,2
Employed,support,2,0,6,0,medium,4
Employed,support,9,1,3,0,medium,4
Employed,support,8,1,4,0,low,2
Employed,support,10,1,3,0,low,3
Employed,support,8,1,3,0,low,4
Employed,support,5,0,4,0,medium,4
Employed,support,10,0,3,0,medium,4
Employed,support,6,1,5,0,high,2
Employed,support,6,0,2,0,medium,2
Employed,support,10,1,5,0,medium,2
Employed,support,8,0,4,0,low,4
Employed,support,7,0,3,0,medium,3
Employed,support,6,0,5,0,medium,4
Employed,support,2,0,5,0,medium,4
Employed,support,7,0,3,0,medium,2
Employed,support,7,0,2,0,low,3
Employed,support,5,0,3,0,low,3
Employed,support,6,0,4,0,low,3
Employed,support,4,0,4,0,low,3
Left,support,6,0,3,0,low,6
Employed,support,10,0,3,0,medium,2
Employed,support,3,0,4,0,low,5
Employed,support,10,0,4,0,medium,2
Employed,support,7,1,3,0,low,3
Employed,support,7,0,3,0,low,3
Employed,support,7,0,4,0,low,2
Employed,support,5,0,6,0,low,3
Employed,support,7,0,3,0,low,2
Left,support,1,0,6,0,low,4
Employed,support,6,0,3,0,medium,3
Employed,support,9,0,4,0,medium,4
Employed,support,4,1,3,0,low,2
Employed,support,7,0,4,0,low,3
Left,support,2,0,6,0,low,4
Employed,support,10,1,4,0,low,3
Employed,support,8,0,4,0,low,2
Employed,support,7,0,5,0,medium,2
Employed,support,10,1,5,0,low,5
Employed,support,6,0,4,0,medium,3
Employed,support,6,0,2,0,medium,2
Left,support,2,0,6,0,medium,4
Employed,support,3,1,4,0,medium,6
Employed,support,7,0,5,0,medium,2
Employed,support,8,0,4,0,medium,2
Employed,support,10,1,4,0,low,3
Employed,support,7,0,3,0,low,2
Employed,support,7,0,3,0,medium,3
Employed,support,3,1,5,0,medium,6
Employed,support,6,0,3,0,medium,3
Employed,support,9,0,3,0,low,3
Employed,support,9,0,4,0,medium,2
Left,support,2,0,6,0,low,4
Employed,support,7,0,3,0,medium,3
Left,support,8,0,6,0,medium,3
Employed,support,9,0,2,0,low,3
Employed,support,8,0,5,0,low,8
Employed,support,3,0,6,0,medium,3
Employed,support,7,0,4,0,low,3
Employed,support,8,1,3,0,medium,6
Employed,support,10,0,5,1,medium,3
Employed,support,8,0,5,0,low,8
Employed,support,6,0,5,1,medium,2
Employed,support,10,1,3,0,low,2
Employed,support,7,0,4,0,low,2
Left,support,2,0,5,0,low,4
Employed,support,8,0,4,0,low,2
Employed,support,7,0,3,0,medium,3
Employed,support,5,1,3,0,medium,2
Employed,support,8,0,3,0,low,4
Employed,support,7,0,4,0,high,3
Left,support,1,0,6,0,medium,4
Employed,support,6,0,3,0,medium,3
Employed,support,3,0,5,0,low,5
Employed,support,10,0,5,0,low,2
Employed,support,10,0,3,0,medium,2
Employed,support,6,0,3,0,high,2
Employed,support,10,0,2,0,medium,3
Employed,support,10,0,3,0,medium,3
Employed,support,6,1,4,0,medium,2
Employed,support,7,1,3,0,low,2
Employed,support,10,0,4,0,low,3
Employed,support,8,0,5,0,low,3
Employed,support,9,0,3,0,low,2
Employed,support,7,1,5,0,high,2
Employed,support,7,1,6,1,medium,3
Employed,support,8,0,3,0,low,3
Employed,support,7,0,3,0,medium,2
Employed,support,6,0,4,0,low,3
Employed,support,7,1,4,0,low,2
Employed,support,7,0,4,0,medium,3
Employed,support,7,0,4,0,low,2
Employed,support,9,0,4,0,medium,3
Employed,support,6,0,4,0,low,3
Employed,support,3,0,5,0,medium,3
Left,support,1,0,6,0,medium,4
Employed,support,9,0,4,0,medium,3
Employed,support,2,0,6,0,medium,3
Employed,support,9,0,2,0,medium,4
Employed,support,7,0,3,0,medium,3
Employed,support,7,0,4,0,low,2
Employed,support,10,0,5,0,medium,2
Employed,support,10,1,5,0,low,3
Employed,support,10,1,5,0,low,8
Employed,support,3,1,5,0,low,5
Employed,support,8,0,3,0,low,2
Employed,support,10,0,2,0,medium,3
Employed,support,3,1,5,0,medium,4
Employed,support,10,0,4,0,medium,2
Employed,support,8,0,3,0,low,4
Employed,support,5,0,4,0,low,5
Employed,support,6,0,3,0,medium,3
Employed,support,8,0,3,0,medium,2
Left,support,2,0,6,0,low,2
Employed,support,9,0,3,0,medium,3
Employed,support,6,0,3,0,medium,2
Employed,support,3,1,3,0,medium,4
Employed,support,8,1,5,0,high,2
Left,support,1,0,5,0,low,4
Employed,support,7,0,5,0,medium,3
Employed,support,10,1,4,0,medium,2
Employed,support,10,0,3,0,low,3
Employed,support,7,1,6,0,low,4
Employed,support,8,0,4,0,medium,2
Employed,support,5,0,2,0,medium,3
Employed,support,9,0,3,0,medium,4
Employed,support,4,0,3,0,low,6
Employed,support,9,0,5,0,low,5
Employed,support,9,0,4,0,medium,3
Employed,support,6,1,5,0,medium,3
Employed,support,10,0,3,0,low,3
Employed,support,6,1,4,0,low,2
Left,support,2,0,6,0,low,2
Left,support,9,1,4,0,low,4
Employed,support,7,1,5,0,low,2
Employed,support,6,0,4,0,low,3
Employed,support,9,0,5,0,low,2
Employed,support,4,0,6,0,high,5
Left,support,6,0,4,0,low,3
Left,support,9,1,4,0,low,4
Employed,support,7,0,5,0,high,4
Employed,support,6,0,5,0,medium,5
Employed,support,6,0,4,0,low,3
Employed,support,10,0,4,0,medium,2
Employed,support,6,1,5,0,high,3
Employed,support,10,0,3,0,low,4
Employed,support,6,0,3,0,medium,3
Employed,support,8,0,3,0,medium,2
Employed,support,10,1,3,0,high,3
Employed,support,5,0,2,0,low,4
Employed,support,9,0,2,0,low,4
Left,support,10,0,5,0,low,5
Employed,support,8,0,4,0,medium,2
Employed,support,9,0,3,0,low,3
Employed,support,8,1,4,0,low,2
Employed,support,10,0,5,0,low,3
Left,support,8,0,2,0,low,3
Employed,support,6,1,3,0,medium,2
Employed,support,5,0,5,0,medium,2
Left,support,1,0,6,0,low,4
Left,support,2,0,6,0,low,4
Employed,support,7,0,3,0,low,3
Employed,support,5,0,4,0,medium,3
Employed,support,7,0,3,0,low,3
Employed,support,7,1,4,0,low,2
Employed,support,6,0,4,0,low,2
Employed,support,2,0,2,0,high,3
Employed,support,4,0,6,0,low,3
Employed,support,9,0,3,0,medium,4
Employed,support,8,0,4,0,medium,2
Employed,support,5,0,3,0,low,3
Employed,support,7,0,4,0,high,2
Employed,support,7,0,3,0,low,2
Employed,support,9,0,4,0,medium,2
Employed,support,10,0,5,0,medium,3
Employed,support,8,0,3,0,low,4
Employed,support,10,0,3,0,medium,2
Employed,support,8,0,5,0,low,4
Employed,support,8,0,3,0,low,3
Employed,support,7,0,4,0,low,3
Employed,support,6,0,2,0,medium,4
Employed,support,9,1,5,0,medium,4
Employed,support,2,0,5,0,low,3
Employed,support,6,0,3,0,high,3
Employed,support,7,0,5,0,low,3
Left,support,2,0,6,0,low,4
Employed,support,4,0,3,0,medium,5
Employed,support,2,0,5,0,medium,4
Employed,support,8,0,4,0,medium,3
Left,support,10,0,3,0,medium,2
Employed,support,6,0,4,0,medium,2
Left,support,8,0,2,0,low,3
Employed,support,7,1,4,0,low,2
Employed,support,9,0,2,0,low,3
Left,support,2,0,6,0,low,4
Employed,support,7,0,5,0,medium,4
Employed,support,9,0,5,0,low,2
Employed,support,10,0,3,0,low,2
Employed,support,10,0,4,0,low,4
Employed,support,3,0,6,0,medium,4
Employed,support,6,0,4,0,low,3
Employed,support,7,1,4,0,high,3
Employed,support,8,0,4,0,low,3
Employed,support,10,0,4,0,medium,3
Left,support,2,0,6,0,low,4
Employed,support,5,0,2,0,medium,6
Employed,support,6,0,3,0,medium,3
Employed,support,10,0,4,0,medium,4
Employed,support,10,0,4,0,medium,3
Employed,support,6,0,4,0,medium,2
Left,support,2,0,6,0,low,4
Employed,support,10,0,4,0,low,3
Employed,support,8,1,3,0,medium,4
Employed,support,8,0,3,0,medium,2
Employed,support,9,0,5,0,low,2
Left,support,9,0,5,0,medium,5
Employed,support,6,0,4,0,low,3
Employed,support,10,0,3,0,high,5
Employed,support,9,0,4,0,medium,3
Employed,support,9,0,3,0,high,2
Employed,support,7,0,5,0,low,3
Employed,support,2,1,6,0,low,3
Employed,support,9,0,4,0,medium,4
